Occurrences	Word	Length	Freq_HAL	Log_Freq_HAL	POS
1	saliva	6	"1,137"	7.036	NN
1	salmon	6	"3,076"	8.031	NN
1	saloon	6	541	6.293	NN
1	salt	4	"15,258"	9.633	NN|VB
1	salute	6	"1,321"	7.186	NN|VB
1	sample	6	"24,016"	10.086	NN|VB
1	sand	4	"10,083"	9.219	NN|VB
1	sandpaper	9	383	5.948	NN|VB
1	sandwich	8	"2,328"	7.753	NN|VB
1	sap	3	"3,702"	8.217	NN|VB
1	sapphire	8	"2,832"	7.949	NN
1	sardine	7	104	4.644	NN
1	sash	4	307	5.727	NN
1	Satan	5	"7,113"	8.87	NN
1	satin	5	"1,533"	7.335	NN
1	Saturn	6	"10,832"	9.29	NN
1	sauce	5	"5,757"	8.658	NN
1	saucer	6	"1,272"	7.148	NN
1	sausage	7	"1,273"	7.149	NN
1	save	4	"62,632"	11.045	VB|NN
1	savior	6	"1,682"	7.428	NN
1	saw	3	"87,044"	11.374	VB|NN
1	saxophone	9	558	6.324	NN
1	say	3	"359,478"	12.792	VB|NN
1	saying	6	"95,390"	11.466	VB|NN
1	scale	5	"24,681"	10.114	NN|VB
1	scallop	7	50	3.912	NN|VB
1	scalp	5	"1,315"	7.182	NN
1	scalpel	7	203	5.313	NN
1	scapegoat	9	590	6.38	NN
1	scar	4	"1,738"	7.46	NN
1	scarcity	8	611	6.415	NN
1	scare	5	"4,294"	8.365	VB|NN
1	scarecrow	9	"2,316"	7.748	NN
1	scarf	5	826	6.717	NN
1	scene	5	"31,918"	10.371	NN
1	scenery	7	"3,164"	8.06	NN
1	scent	5	"2,429"	7.795	NN|VB
1	schedule	8	"17,857"	9.79	NN|VB
1	scheme	6	"15,924"	9.676	NN|VB
1	scholarship	11	"3,693"	8.214	NN
1	school	6	"119,951"	11.695	NN|VB
1	science	7	"99,256"	11.505	NN
1	scientist	9	"9,071"	9.113	NN
1	scissors	8	"1,369"	7.222	NN
1	scold	5	182	5.204	VB
1	scoop	5	"2,577"	7.854	NN|VB
1	score	5	"23,264"	10.055	NN|VB
1	Scotch	6	"1,422"	7.26	NN|VB
1	scout	5	"7,491"	8.921	NN|VB
1	scramble	8	"1,203"	7.093	NN|VB
1	scrap	5	"2,406"	7.786	NN|VB
1	scratch	7	"8,067"	8.996	NN|VB
1	scream	6	"7,435"	8.914	NN|VB
1	screen	6	"74,698"	11.221	NN|VB
1	screw	5	"9,543"	9.164	NN|VB
1	screwdriver	11	"1,173"	7.067	NN
1	scribble	8	447	6.103	VB|NN
1	scroll	6	"5,743"	8.656	NN|VB
1	scrub	5	875	6.774	NN|VB
1	scuba	5	"2,174"	7.684	NN
1	sculpture	9	974	6.881	NN|VB
1	scum	4	"3,108"	8.042	NN
1	sea	3	"36,736"	10.512	NN
1	seafood	7	966	6.873	NN
1	seagull	7	540	6.292	NN
1	seal	4	"6,421"	8.767	NN|VB
1	seam	4	"1,085"	6.989	NN|VB
1	search	6	"78,523"	11.271	NN|VB
1	seashore	8	235	5.46	NN
1	season	6	"37,562"	10.534	NN
1	seasoning	9	418	6.035	NN|VB
1	seat	4	"17,184"	9.752	NN|VB
1	second	6	"150,377"	11.921	JJ|NN|RB|VB
1	secret	6	"35,327"	10.472	JJ|NN
1	secretary	9	"14,898"	9.609	NN
1	section	7	"94,926"	11.461	NN|VB
1	secure	6	"14,198"	9.561	VB|JJ
1	security	8	"62,549"	11.044	NN
1	sedative	8	190	5.247	NN
1	see	3	"580,882"	13.272	VB
1	seed	4	"8,215"	9.014	NN|VB
1	seek	4	"19,663"	9.886	VB
1	seem	4	"122,295"	11.714	VB
1	seize	5	"1,925"	7.563	VB
1	select	6	"38,056"	10.547	VB|NN|JJ
1	selection	9	"23,385"	10.06	NN
1	self	4	"29,333"	10.286	NN
1	sell	4	"77,273"	11.255	VB|NN
1	seller	6	"4,667"	8.448	NN
1	semester	8	"3,193"	8.069	NN
1	senate	6	"16,880"	9.734	NN|JJ
1	senator	7	"10,341"	9.244	NN
1	send	4	"324,164"	12.689	VB|NN
1	sense	5	"77,530"	11.258	NN|VB
1	sentence	8	"14,984"	9.615	NN|VB
1	sentry	6	893	6.795	NN
1	separate	8	"36,232"	10.498	JJ
1	sergeant	8	"2,405"	7.785	NN
1	serial	6	"29,800"	10.302	JJ|NN
1	series	6	"90,751"	11.416	NN
1	sermon	6	926	6.831	NN
1	serpent	7	"5,703"	8.649	NN
1	servant	7	"3,238"	8.083	NN
1	server	6	"163,334"	12.004	NN
1	service	7	"171,115"	12.05	NN|VB
1	session	7	"27,845"	10.234	NN
1	set	3	"288,326"	12.572	VB|NN|JJ
1	seven	5	"22,750"	10.032	minor|NN
1	sew	3	"1,312"	7.179	VB
1	sex	3	"65,480"	11.09	NN|VB
1	shack	5	"4,308"	8.368	NN|VB
1	shade	5	"6,047"	8.707	NN|VB
1	shadow	6	"17,543"	9.772	NN|VB
1	shag	4	476	6.165	JJ|VB|NN
1	shake	5	"5,292"	8.574	VB|NN
1	shallow	7	"3,761"	8.232	JJ|NN
1	shame	5	"11,304"	9.333	NN|VB
1	shampoo	7	"2,336"	7.756	NN|VB
1	shape	5	"23,161"	10.05	NN|VB
1	share	5	"57,769"	10.964	NN|VB
1	shark	5	"3,255"	8.088	NN
1	sharp	5	"12,847"	9.461	JJ|NN
1	shatter	7	"2,382"	7.776	VB
1	shave	5	"1,842"	7.519	NN|VB
1	shears	6	262	5.568	NN|VB
1	shed	4	"6,227"	8.737	NN|VB
1	sheep	5	"7,524"	8.926	NN
1	sheet	5	"17,017"	9.742	NN
1	shelf	5	"5,669"	8.643	NN
1	shell	5	"37,174"	10.523	NN|VB
1	shelter	7	"4,384"	8.386	NN|VB
1	shepherd	8	"3,608"	8.191	NN|VB
1	sheriff	7	"1,740"	7.462	NN
1	shield	6	"14,024"	9.549	NN|VB
1	shift	5	"15,458"	9.646	NN|VB
1	shine	5	"3,206"	8.073	VB|NN
1	shingle	7	129	4.86	NN|VB
1	ship	4	"51,299"	10.845	NN|VB
1	shirt	5	"8,155"	9.006	NN
1	shiver	6	695	6.544	NN|VB
1	shock	5	"11,041"	9.309	NN|VB
1	shoe	4	"5,209"	8.558	NN|VB
1	shoelace	8	47	3.85	NN
1	shoes	5	"11,573"	9.356	NN|VB
1	shoot	5	"23,531"	10.066	VB|NN
1	shooting	8	"14,908"	9.61	NN|VB
1	shop	4	"27,995"	10.24	NN|VB
1	shopping	8	"9,583"	9.168	NN|VB
1	shore	5	"6,111"	8.718	NN|VB
1	short	5	"95,521"	11.467	JJ|NN|RB|VB
1	shortcake	9	86	4.454	NN
1	shorts	6	"5,533"	8.618	NN|VB
1	shot	4	"42,214"	10.651	NN|VB
1	shoulder	8	"11,440"	9.345	NN|VB
1	shout	5	"3,285"	8.097	NN|VB
1	shove	5	"2,255"	7.721	VB|NN
1	shovel	6	"1,017"	6.925	NN|VB
1	show	4	"178,842"	12.094	VB|NN
1	shower	6	"6,874"	8.836	NN|VB
1	shrimp	6	"1,993"	7.597	NN
1	shrine	6	"2,376"	7.773	NN
1	shrink	6	"4,085"	8.315	VB|NN
1	shrub	5	280	5.635	NN
1	shun	4	925	6.83	VB
1	shut	4	"19,700"	9.888	VB|NN
1	shutter	7	"1,732"	7.457	NN|VB
1	shuttle	7	"8,379"	9.033	NN
1	shy	3	"4,115"	8.322	JJ|NN|VB
1	sibling	7	789	6.671	NN
1	sick	4	"22,109"	10.004	JJ|NN|VB
1	sickle	6	393	5.974	JJ
1	sickness	8	"1,765"	7.476	NN
1	side	4	"112,408"	11.63	NN|VB|JJ
1	sidewalk	8	"1,502"	7.315	NN
1	siding	6	563	6.333	NN|VB
1	sight	5	"14,322"	9.57	NN|VB
1	sign	4	"39,389"	10.581	NN|VB
1	signal	6	"28,245"	10.249	NN|VB
1	signature	9	"20,062"	9.907	NN
1	silence	7	"9,662"	9.176	NN|VB
1	silk	4	"3,864"	8.259	NN
1	sill	4	439	6.084	NN
1	silly	5	"21,570"	9.979	JJ|NN
1	silver	6	"24,413"	10.103	NN|VB|JJ
1	silverware	10	244	5.497	NN
1	simple	6	"84,794"	11.348	JJ|NN
1	sin	3	"17,449"	9.767	NN|VB
1	sincerity	9	"1,085"	6.989	NN
1	sing	4	"10,917"	9.298	VB
1	singer	6	"9,407"	9.149	NN
1	single	6	"94,811"	11.46	JJ|NN|RB|VB
1	sink	4	"8,579"	9.057	VB|NN
1	sinker	6	362	5.892	NN
1	sinus	5	417	6.033	NN
1	sip	3	906	6.809	NN|VB
1	siren	5	714	6.571	NN|JJ
1	sirloin	7	80	4.382	NN
1	sister	6	"17,160"	9.75	NN
1	sit	3	"25,658"	10.153	VB
1	site	4	"148,790"	11.91	NN|VB
1	sitting	7	"23,789"	10.077	VB|NN
1	situation	9	"59,523"	10.994	NN
1	six	3	"43,679"	10.685	minor|NN
1	size	4	"107,005"	11.581	NN|VB
1	skate	5	"10,328"	9.243	VB|NN
1	skeleton	8	"2,347"	7.761	NN
1	sketch	6	"2,053"	7.627	NN|VB
1	ski	3	"12,347"	9.421	NN|VB
1	skill	5	"18,471"	9.824	NN|JJ
1	skillet	7	654	6.483	NN
1	skin	4	"24,973"	10.126	NN|VB
1	skip	4	"8,818"	9.085	VB|NN
1	skirt	5	"4,928"	8.503	NN|VB
1	skull	5	"7,302"	8.896	NN
1	skunk	5	885	6.786	NN
1	sky	3	"19,795"	9.893	NN
1	skyscraper	10	188	5.236	NN
1	slab	4	981	6.889	NN
1	slacks	6	493	6.201	NN|VB
1	slander	7	"2,098"	7.649	NN|VB
1	slap	4	"3,098"	8.039	VB|NN
1	slave	5	"13,149"	9.484	NN|VB
1	slay	4	555	6.319	VB
1	sleep	5	"25,606"	10.151	VB|NN
1	sleeve	6	"4,251"	8.355	NN
1	sleigh	6	739	6.605	NN
1	slice	5	"3,517"	8.165	NN|VB
1	slick	5	"4,655"	8.446	JJ
1	slide	5	"10,004"	9.211	NN|VB
1	slim	4	"3,707"	8.218	JJ|NN|VB
1	slime	5	"1,921"	7.561	NN
1	sling	5	782	6.662	NN|VB
1	slip	4	"24,291"	10.098	NN|VB
1	slither	7	183	5.209	VB|NN
1	sliver	6	539	6.29	NN
1	slob	4	379	5.938	NN|VB
1	slogan	6	"1,544"	7.342	NN
1	slope	5	"2,688"	7.897	NN|VB
1	slow	4	"43,719"	10.686	JJ|VB|NN
1	slug	4	"4,597"	8.433	NN|VB
1	slum	4	467	6.146	NN|VB
1	slumber	7	344	5.841	NN|VB
1	slurp	5	306	5.724	NN|VB
1	small	5	"158,742"	11.975	JJ|NN
1	smart	5	"17,782"	9.786	JJ|NN|VB
1	smash	5	"2,573"	7.853	NN|VB
1	smear	5	"1,826"	7.51	NN|VB
1	smell	5	"9,693"	9.179	NN|VB
1	smelt	5	198	5.288	VB
1	smile	5	"12,276"	9.415	NN|VB
1	smog	4	727	6.589	NN
1	smoke	5	"16,648"	9.72	NN|VB
1	smoking	7	"9,023"	9.108	NN|VB
1	smooth	6	"13,504"	9.511	JJ|NN|VB
1	smother	7	178	5.182	VB
1	smudge	6	335	5.814	NN
1	snack	5	"1,669"	7.42	NN
1	snail	5	"10,191"	9.229	NN
1	snake	5	"5,217"	8.56	NN|VB
1	snap	4	"8,365"	9.032	NN|VB
1	snatch	6	706	6.56	VB
1	sneak	5	"2,639"	7.878	VB|NN
1	sneaker	7	221	5.398	NN
1	sneeze	6	540	6.292	VB|NN
1	sniff	5	"1,868"	7.533	VB
1	snob	4	453	6.116	NN
1	snooze	6	289	5.666	NN|VB
1	snore	5	224	5.412	NN|VB
1	snorkel	7	336	5.817	NN|VB
1	snot	4	498	6.211	NN
1	snow	4	"20,209"	9.914	NN|VB
1	snuggle	7	278	5.628	VB
1	soak	4	"2,107"	7.653	VB
1	soap	4	"8,037"	8.992	NN|VB
1	soar	4	864	6.762	VB|NN
1	sob	3	"1,631"	7.397	VB|NN
1	sober	5	"1,703"	7.44	JJ|VB
1	soccer	6	"7,502"	8.923	NN
1	social	6	"58,169"	10.971	JJ|NN
1	society	7	"78,371"	11.269	NN
1	sock	4	"1,146"	7.044	NN|VB
1	socket	6	"8,514"	9.049	NN
1	soda	4	"3,367"	8.122	NN
1	sofa	4	"1,515"	7.323	NN
1	softball	8	886	6.787	NN
1	soil	4	"7,607"	8.937	NN|VB
1	soldier	7	"8,296"	9.024	NN|VB
1	sole	4	"7,668"	8.945	JJ|NN|VB
1	solid	5	"24,264"	10.097	JJ|NN|RB
1	solo	4	"17,635"	9.778	NN|JJ|RB
1	solution	8	"52,273"	10.864	NN
1	solve	5	"20,011"	9.904	VB|NN
1	something	9	"331,899"	12.713	NN
1	son	3	"43,980"	10.691	NN
1	song	4	"59,801"	10.999	NN
1	sonnet	6	375	5.927	NN
1	soot	4	283	5.645	NN
1	soothe	6	286	5.656	VB
1	sore	4	"3,354"	8.118	JJ
1	sorority	8	533	6.279	NN
1	sorrow	6	"1,512"	7.321	NN|VB
1	soul	4	"32,352"	10.384	NN
1	sound	5	"122,381"	11.715	NN|VB|JJ
1	soup	4	"6,046"	8.707	NN|VB
1	sour	4	"2,340"	7.758	JJ|VB|NN
1	south	5	"66,282"	11.102	NN|RB|JJ
1	sow	3	899	6.801	VB
1	space	5	"113,076"	11.636	NN|VB
1	spade	5	"1,057"	6.963	NN
1	spaghetti	9	"1,161"	7.057	NN
1	span	4	"3,410"	8.134	NN|VB
1	Spanish	7	"12,577"	9.44	NN|JJ
1	spank	5	"1,471"	7.294	VB
1	spare	5	"10,605"	9.269	JJ|VB
1	sparrow	7	710	6.565	NN
1	spatula	7	546	6.303	NN
1	spawn	5	"6,883"	8.837	VB|NN
1	speak	5	"53,714"	10.891	VB|NN
1	speaker	7	"16,473"	9.709	NN
1	special	7	"105,765"	11.569	JJ|NN
1	specific	8	"70,494"	11.163	JJ|NN
1	speech	6	"36,422"	10.503	NN
1	speed	5	"91,193"	11.421	NN|VB
1	spell	5	"21,472"	9.975	NN|VB
1	spend	5	"40,764"	10.616	VB
1	sphere	6	"12,407"	9.426	NN|RB
1	sphinx	6	"2,119"	7.659	NN
1	spice	5	"2,561"	7.848	NN|VB
1	spider	6	"6,953"	8.847	NN
1	spike	5	"4,226"	8.349	NN|VB
1	spill	5	"1,609"	7.383	NN|VB
1	spin	4	"10,683"	9.276	VB|NN
1	spinach	7	895	6.797	NN
1	spine	5	"5,167"	8.55	NN
1	spirit	6	"40,804"	10.617	NN
1	spit	4	"3,740"	8.227	VB|NN
1	splash	6	"2,082"	7.641	NN|VB
1	splinter	8	548	6.306	NN|VB
1	split	5	"22,189"	10.007	NN|VB|JJ
1	spoil	5	"1,771"	7.479	VB
1	sponge	6	"1,597"	7.376	NN
1	spook	5	399	5.989	VB|NN
1	spool	5	"4,385"	8.386	NN|VB
1	spoon	5	"2,624"	7.872	NN|VB
1	sport	5	"15,869"	9.672	NN|VB
1	spot	4	"19,103"	9.858	NN|VB
1	spots	5	"7,429"	8.913	NN|VB
1	spouse	6	"4,415"	8.393	NN
1	sprain	6	149	5.004	NN|VB
1	spray	5	"5,153"	8.547	NN|VB
1	spread	6	"22,704"	10.03	NN|VB|JJ
1	spree	5	533	6.279	NN
1	spring	6	"26,152"	10.172	NN|VB
1	sprinkle	8	"1,246"	7.128	VB|NN
1	spy	3	"5,251"	8.566	NN|VB
1	squad	5	"4,812"	8.479	NN
1	square	6	"19,004"	9.852	NN|VB|JJ
1	squash	6	"1,217"	7.104	NN|VB
1	squeak	6	516	6.246	NN|VB
1	squeal	6	589	6.378	VB|NN
1	squeeze	7	"3,914"	8.272	VB|NN
1	squid	5	"1,126"	7.026	NN
1	squint	6	261	5.565	VB
1	squirrel	8	"1,989"	7.595	NN|VB
1	stab	4	"1,640"	7.402	NN|VB
1	stable	6	"15,640"	9.658	JJ|NN
1	stack	5	"14,654"	9.592	NN|VB
1	stadium	7	"8,580"	9.057	NN
1	staff	5	"41,035"	10.622	NN|VB
1	stag	4	290	5.67	NN
1	stage	5	"30,645"	10.33	NN|VB
1	stain	5	"1,776"	7.482	NN|VB
1	stair	5	924	6.829	NN
1	stairs	6	"5,581"	8.627	NN
1	stairway	8	714	6.571	NN
1	stake	5	"4,529"	8.418	NN|VB
1	stale	5	"1,399"	7.244	JJ
1	stalk	5	723	6.583	VB|NN
1	stall	5	"2,794"	7.935	NN|VB
1	stallion	8	981	6.889	NN
1	stamp	5	"6,821"	8.828	NN|VB
1	stand	5	"48,716"	10.794	VB|NN
1	standard	8	"108,320"	11.593	JJ|NN
1	standing	8	"24,152"	10.092	VB|NN
1	staple	6	"1,109"	7.011	NN|VB
1	stapler	7	76	4.331	NN
1	star	4	"81,633"	11.31	NN|VB
1	starboard	9	437	6.08	VB|NN
1	starch	6	626	6.439	NN|VB
1	stare	5	"2,907"	7.975	VB|NN
1	start	5	"172,475"	12.058	VB|NN
1	starve	6	"1,494"	7.309	VB
1	starving	8	"2,093"	7.646	VB
1	state	5	"199,232"	12.202	NN|VB
1	statement	9	"55,638"	10.927	NN
1	station	7	"38,106"	10.548	NN|VB
1	statistics	10	"19,190"	9.862	NN
1	statue	6	"7,801"	8.962	NN
1	status	6	"44,083"	10.694	NN
1	stay	4	"49,009"	10.8	VB|NN
1	steak	5	"1,510"	7.32	NN
1	steal	5	"11,268"	9.33	VB|NN
1	steam	5	"5,229"	8.562	NN|VB
1	steel	5	"18,414"	9.821	NN|VB
1	steep	5	"3,256"	8.088	JJ|NN|VB
1	steeple	7	86	4.454	NN
1	steer	5	"2,272"	7.728	VB|NN
1	stem	4	"3,579"	8.183	NN|VB
1	stench	6	979	6.887	NN
1	step	4	"43,956"	10.691	NN|VB
1	steps	5	"19,058"	9.855	NN|VB
1	stereo	6	"12,719"	9.451	NN
1	stereotype	10	"1,971"	7.586	NN
1	stern	5	"4,989"	8.515	JJ|NN
1	stethoscope	11	152	5.024	NN
1	stew	4	"1,556"	7.35	NN|VB
1	stewardess	10	185	5.22	NN
1	stick	5	"28,279"	10.25	NN|VB
1	sticker	7	"4,594"	8.433	NN
1	stiff	5	"6,210"	8.734	JJ|NN
1	still	5	"363,407"	12.803	RB|JJ|NN|VB
1	stimulus	8	990	6.898	NN
1	sting	5	"2,919"	7.979	NN|VB
1	stink	5	"1,542"	7.341	NN|VB
1	stir	4	"4,523"	8.417	VB|NN
1	stitch	6	"3,066"	8.028	NN|VB
1	stock	5	"43,376"	10.678	NN|VB
1	stocking	8	"1,433"	7.268	VB|NN
1	stomach	7	"7,701"	8.949	NN|VB
1	stone	5	"33,008"	10.405	NN|VB
1	stool	5	"1,234"	7.118	NN
1	stop	4	"96,586"	11.478	VB|NN
1	stopper	7	515	6.244	NN|VB
1	storage	7	"19,600"	9.883	NN
1	store	5	"53,126"	10.88	NN|VB
1	storm	5	"19,846"	9.896	NN|VB
1	story	5	"96,953"	11.482	NN
1	stove	5	"1,846"	7.521	NN
1	straight	8	"42,466"	10.656	JJ|NN
1	strain	6	"9,705"	9.18	NN|VB
1	strand	6	"16,260"	9.696	NN|VB
1	stranger	8	"5,384"	8.591	NN|JJ
1	strap	5	"3,351"	8.117	VB|JJ
1	strategy	8	"19,202"	9.863	NN
1	straw	5	"3,849"	8.256	NN
1	strawberry	10	"1,622"	7.391	NN
1	stray	5	"1,886"	7.542	JJ|VB
1	stream	6	"11,580"	9.357	NN|VB
1	street	6	"76,139"	11.24	NN
1	strength	8	"25,721"	10.155	NN
1	stress	6	"12,215"	9.41	NN|VB
1	stretch	7	"9,424"	9.151	NN|VB
1	strike	6	"16,025"	9.682	VB|NN
1	string	6	"33,204"	10.41	NN|VB
1	strip	5	"16,096"	9.686	NN|VB
1	stripe	6	"1,760"	7.473	NN
1	stripes	7	"2,005"	7.603	NN
1	strive	6	"2,377"	7.774	VB
1	stroke	6	"6,062"	8.71	NN|VB
1	structure	9	"29,885"	10.305	NN|VB
1	struggle	8	"9,992"	9.21	NN|VB
1	stub	4	787	6.668	NN|VB
1	stud	4	"3,139"	8.052	NN
1	student	7	"56,461"	10.941	NN
1	study	5	"50,899"	10.838	NN|VB
1	stuff	5	"140,706"	11.854	NN|VB
1	stumble	7	"1,133"	7.033	VB
1	stump	5	865	6.763	NN|VB
1	stupid	6	"45,414"	10.724	JJ|NN
1	sty	3	271	5.602	NN
1	style	5	"43,235"	10.674	NN
1	sub	3	"16,326"	9.701	NN|minor
1	subject	7	"135,945"	11.82	NN|JJ
1	submarine	9	"2,263"	7.724	NN
1	substance	9	"8,177"	9.009	NN
1	subtlety	8	699	6.55	NN
1	subtract	8	"1,819"	7.506	VB
1	subtraction	11	382	5.945	NN
1	suburb	6	"1,845"	7.52	NN
1	subway	6	"1,936"	7.568	NN
1	succeed	7	"8,115"	9.001	VB
1	success	7	"37,069"	10.521	NN
1	succor	6	44	3.784	VB|NN
1	suck	4	"13,814"	9.533	VB|NN
1	suds	4	164	5.1	NN
1	sue	3	"10,908"	9.297	VB|NN
1	suede	5	664	6.498	NN
1	suffocate	9	234	5.455	VB
1	sugar	5	"14,292"	9.567	NN|VB
1	suggest	7	"50,721"	10.834	VB
1	suggestion	10	"17,517"	9.771	NN
1	suicide	7	"9,827"	9.193	NN
1	suit	4	"18,276"	9.813	NN|VB
1	suitcase	8	"1,207"	7.096	NN
1	suite	5	"52,330"	10.865	NN
1	sum	3	"13,672"	9.523	NN|VB
1	summary	7	"21,338"	9.968	NN
1	summer	6	"34,481"	10.448	NN|JJ
1	summit	6	"5,625"	8.635	NN
1	sun	3	"74,083"	11.213	NN|VB
1	Sunday	6	"26,241"	10.175	NN
1	sunrise	7	"2,059"	7.63	NN
1	sunset	6	"3,475"	8.153	NN
1	sunshine	8	"2,607"	7.866	NN
1	super	5	"28,262"	10.249	JJ|NN
1	superior	8	"19,327"	9.869	JJ|NN
1	superman	8	"7,667"	8.945	NN
1	supermarket	11	"1,671"	7.421	NN
1	superstition	12	901	6.804	NN
1	supervisor	10	"5,245"	8.565	NN
1	supper	6	"1,170"	7.065	NN
1	supply	6	"36,137"	10.495	NN|VB
1	support	7	"248,197"	12.422	NN|VB
1	suppose	7	"33,112"	10.408	VB
1	surf	4	"5,923"	8.687	NN|VB
1	surface	7	"25,649"	10.152	NN|VB
1	surgeon	7	"2,683"	7.895	NN
1	surgery	7	"8,303"	9.024	NN
1	surprise	8	"17,697"	9.781	NN|VB
1	surroundings	12	"1,538"	7.338	NN
1	survey	6	"22,164"	10.006	NN
1	survive	7	"13,504"	9.511	VB
1	suspect	7	"27,087"	10.207	NN
1	suspense	8	"1,310"	7.178	NN
1	swallow	7	"3,184"	8.066	VB|NN
1	swamp	5	"5,706"	8.649	NN|VB
1	swan	4	"1,631"	7.397	NN|VB
1	swap	4	"13,962"	9.544	NN|VB
1	swatter	7	39	3.664	NN
1	sway	4	"1,467"	7.291	VB|NN
1	swear	5	"5,027"	8.523	VB|NN
1	sweat	5	"5,086"	8.534	NN|VB
1	sweater	7	"1,314"	7.181	NN
1	sweep	5	"3,219"	8.077	NN|VB
1	sweet	5	"15,494"	9.648	JJ|NN
1	sweetheart	10	975	6.882	NN
1	swift	5	"4,024"	8.3	JJ|NN
1	swim	4	"5,116"	8.54	VB|NN
1	swimmer	7	639	6.46	NN
1	swing	5	"7,716"	8.951	NN|VB
1	Swiss	5	"6,335"	8.754	JJ|NN
1	switch	6	"39,074"	10.573	NN|VB
1	swoon	5	261	5.565	NN|VB
1	sword	5	"16,752"	9.726	NN
1	symbol	6	"12,275"	9.415	NN
1	sympathy	8	"3,763"	8.233	NN
1	symphony	8	"3,926"	8.275	NN
1	symptom	7	"2,367"	7.769	NN
1	synagogue	9	889	6.79	NN
1	synopsis	8	"1,861"	7.529	NN
1	syringe	7	697	6.547	NN
1	syrup	5	"1,916"	7.558	NN
1	system	6	"439,448"	12.993	NN
1	tab	3	"9,209"	9.128	NN
1	table	5	"56,081"	10.935	NN|VB
1	tablet	6	"7,519"	8.925	NN
1	taboo	5	"1,020"	6.928	NN
1	tack	4	"1,603"	7.38	NN|VB
1	tackle	6	"2,235"	7.712	NN|VB
1	tact	4	754	6.625	NN
1	tag	3	"20,783"	9.942	NN|VB
1	tail	4	"11,267"	9.33	NN|VB
1	take	4	"330,816"	12.709	VB|NN
1	tale	4	"6,202"	8.733	NN
1	talent	6	"10,443"	9.254	NN
1	talk	4	"91,547"	11.425	VB|NN
1	tame	4	"1,305"	7.174	JJ|VB
1	tan	3	"8,619"	9.062	JJ|NN
1	tangent	7	"1,299"	7.169	JJ|NN
1	tangerine	9	426	6.054	NN
1	tank	4	"17,481"	9.769	NN|VB
1	tantrum	7	639	6.46	NN
1	tap	3	"11,395"	9.341	NN|VB
1	tape	4	"61,126"	11.021	NN|VB
1	tapioca	7	109	4.691	NN
1	tar	3	"8,295"	9.023	NN|VB
1	target	6	"29,601"	10.296	NN|VB
1	tarnish	7	244	5.497	VB|NN
1	tart	4	575	6.354	JJ|NN|VB
1	Tarzan	6	820	6.709	NN
1	task	4	"21,503"	9.976	NN|VB
1	taste	5	"19,781"	9.892	NN|VB
1	tavern	6	987	6.895	NN
1	tax	3	"62,254"	11.039	NN|VB
1	taxi	4	"2,745"	7.918	NN|VB
1	tea	3	"8,688"	9.07	NN
1	teach	5	"22,492"	10.021	VB
1	teacher	7	"16,947"	9.738	NN
1	team	4	"108,529"	11.595	NN|VB
1	teapot	6	324	5.781	NN
1	tear	4	"6,617"	8.797	NN
1	tears	5	"9,280"	9.136	NN
1	tease	5	"1,423"	7.261	NN|VB
1	technician	10	"5,039"	8.525	NN
1	technique	9	"17,147"	9.75	NN
1	technology	10	"111,387"	11.621	NN
1	teenager	8	"2,432"	7.796	NN
1	teeth	5	"10,942"	9.3	NN
1	telephone	9	"39,460"	10.583	NN|VB
1	telescope	9	"3,324"	8.109	NN
1	television	10	"22,560"	10.024	NN
1	tell	4	"201,112"	12.212	VB|NN
1	teller	6	"1,272"	7.148	NN
1	temper	6	"1,776"	7.482	NN|VB
1	temperature	11	"14,257"	9.565	NN
1	temple	6	"13,396"	9.503	NN
1	ten	3	"39,037"	10.572	minor|NN
1	tend	4	"31,395"	10.354	VB
1	tendency	8	"5,954"	8.692	NN
1	tender	6	"4,229"	8.35	NN|VB
1	tennis	6	"6,412"	8.766	NN
1	tenor	5	"1,490"	7.307	NN
1	tense	5	"2,805"	7.939	JJ|NN|VB
1	tension	7	"6,285"	8.746	NN
1	tent	4	"3,187"	8.067	NN
1	tepee	5	16	2.773	NN
1	term	4	"58,014"	10.968	NN|VB
1	terminal	8	"24,678"	10.114	NN|JJ
1	termite	7	243	5.493	NN
1	terms	5	"49,922"	10.818	NN|VB
1	territory	9	"9,631"	9.173	NN
1	terror	6	"8,576"	9.057	NN
1	test	4	"124,267"	11.73	NN|VB
1	testify	7	"2,037"	7.619	VB
1	text	4	"124,115"	11.729	NN
1	thanks	6	"253,766"	12.444	NN|VB
1	Thanksgiving	12	"1,152"	7.049	NN
1	thaw	4	555	6.319	NN|VB
1	theater	7	"8,628"	9.063	NN
1	theft	5	"4,875"	8.492	NN
1	theme	5	"14,345"	9.571	NN
1	theorem	7	"2,220"	7.705	NN
1	theory	6	"48,737"	10.794	NN
1	therapy	7	"9,825"	9.193	NN
1	there	5	"1,313,357"	14.088	minor|RB
1	thermometer	11	695	6.544	NN
1	thesaurus	9	740	6.607	NN
1	thesis	6	"6,281"	8.745	NN
1	thick	5	"11,429"	9.344	JJ|NN|RB
1	thicket	7	"3,363"	8.121	NN
1	thief	5	"4,276"	8.361	NN
1	thigh	5	"2,526"	7.834	NN
1	thimble	7	114	4.736	NN
1	thin	4	"14,257"	9.565	JJ|RB|NN|VB
1	thing	5	"243,604"	12.403	NN
1	things	6	"262,799"	12.479	NN
1	think	5	"652,944"	13.389	VB|NN
